Vardas               Pavarde               Vidurkis (med.)     Vidurkis (vid.)
Dzeremajus           Zabaliuna             1.20                1.28
Dzeremajus           Fenclavas             3.00                3.40
Dzeremajus           Ochmanas              2.80                2.52
Dzeremajus           Ecka                  3.80                3.80
Dzeremajus           Auditera              1.40                1.76
Dzeremajus           Carkauskas            1.20                1.84
Dzeremajus           Auditera              4.40                4.24
Dzeremajus           Donelaitis            2.00                2.20
Dzeremajus           Ceberekas             3.40                3.40
Dzeremajus           Carkus                1.60                1.88
Dzeremajus           Auditera              2.60                2.96
Dzeremajus           Fenclavas             5.00                4.72
Dzeremajus           Ceberekas             2.20                2.40
Dzeremajus           Ecka                  4.20                3.96
Dzeremajus           Carkauskas            4.40                4.52
Dzeremajus           Farsavicius           4.20                4.04
Dzeremajus           Ferdinandas           4.60                4.32
Dzeremajus           Ochmanas              4.00                3.88
Dzeremajus           Ferdinandas           4.60                4.08
Dzeremajus           Auditera              2.00                1.72
Dzeremajus           Fabricijus            3.00                2.88
Dzeremajus           Farsavicius           2.80                2.92
Dzeremajus           Zabaliuna             2.80                2.76
Dzeremajus           Ecka                  5.00                4.88
Dzeremajus           Fabricijus            3.00                2.80
Dzeremajus           Ceberekas             2.60                2.56
Dzeremajus           Fabricijus            1.80                2.00
Dzeremajus           Fabricijus            3.00                3.60
Dzeremajus           Ceberekas             1.80                1.84
Dzeremajus           Carkauskas            3.80                3.48
Dzeremajus           Auditera              1.60                1.36
Dzeremajus           Fenclavas             4.40                4.64
Dzeremajus           Farsavicius           3.40                2.68
Dzeremajus           Fabricijus            1.20                1.72
Dzeremajus           Fabricijus            2.60                2.56
Dzeremajus           Carkauskas            3.60                3.48
Dzeremajus           Carkauskas            5.40                4.92
Dzeremajus           Ezynas                3.60                3.60
Dzeremajus           Donelaitis            3.00                3.08
Dzeremajus           Abaranas              3.00                3.16
Dzeremajus           Abaranas              3.40                3.56
Dzeremajus           Ezynas                2.60                2.48
Dzeremajus           Jablanskas            3.20                3.68
Dzeremajus           Jablanskas            2.40                1.96
Dzeremajus           Carkus                4.40                4.24
Dzeremajus           Abaranas              2.00                2.08
Dzeremajus           Jablanskas            4.80                4.96
Dzeremajus           Ochmanas              4.80                4.72
Dzeremajus           Ezynas                3.80                3.92
Dzeremajus           Ferdinandas           4.80                4.72
Dzeremajus           Fenclavas             2.80                2.64
Dzeremajus           Ochmanas              4.00                3.88
Dzeremajus           Fenclavas             5.40                4.92
Dzeremajus           Fabricijus            4.60                4.60
Dzeremajus           Ferdinandas           3.60                4.12
Dzeremajus           Abaranas              4.80                4.68
Dzeremajus           Abaranas              4.00                4.36
Dzeremajus           Donelaitis            2.40                2.80
Dzeremajus           Ezynas                4.00                3.80
Dzeremajus           Carkauskas            1.80                1.88
Dzeremajus           Ezynas                2.00                2.16
Dzeremajus           Ezynas                3.60                3.64
Dzeremajus           Donelaitis            2.60                2.84
Dzeremajus           Jablanskas            4.40                4.12
Dzeremajus           Jablanskas            3.00                3.12
Dzeremajus           Auditera              4.40                4.08
Dzeremajus           Carkus                4.60                4.72
Dzeremajus           Jablanskas            5.60                4.92
Dzeremajus           Fenclavas             3.60                3.48
Dzeremajus           Carkauskas            2.20                2.80
Dzeremajus           Ochmanas              4.40                4.56
Dzeremajus           Ferdinandas           5.00                4.68
Dzeremajus           Donelaitis            2.40                2.44
Dzeremajus           Ezynas                2.60                2.56
Dzeremajus           Zabaliuna             3.60                3.48
Dzeremajus           Fabricijus            2.40                2.48
Dzeremajus           Abaranas              5.00                4.96
Dzeremajus           Ferdinandas           1.80                1.96
Dzeremajus           Ferdinandas           4.20                4.40
Dzeremajus           Ochmanas              3.20                3.20
Dzeremajus           Zabaliuna             4.60                4.60
Dzeremajus           Auditera              3.40                3.48
Dzeremajus           Donelaitis            3.80                4.24
Dzeremajus           Ochmanas              2.60                2.00
Dzeremajus           Fenclavas             3.20                3.24
Dzeremajus           Ferdinandas           4.40                4.16
Dzeremajus           Carkus                4.80                4.80
Dzeremajus           Ezynas                1.60                1.60
Dzeremajus           Ochmanas              4.60                4.12
Dzeremajus           Donelaitis            2.00                1.64
Dzeremajus           Jablanskas            3.60                3.24
Dzeremajus           Abaranas              4.40                4.52
Dzeremajus           Donelaitis            2.00                2.44
Dzeremajus           Auditera              1.60                1.72
Dzeremajus           Fenclavas             2.40                2.32
Dzeremajus           Ceberekas             3.80                3.92
Dzeremajus           Donelaitis            2.60                2.92
Dzeremajus           Jablanskas            3.00                3.48
Dzeremajus           Ochmanas              4.40                4.52
Dzeremajus           Carkus                3.00                3.12
Dzeremajus           Fenclavas             2.80                2.84
Dzeremajus           Ceberekas             3.20                3.88
Dzeremajus           Farsavicius           5.00                4.24
Dzeremajus           Fenclavas             4.60                4.88
Dzeremajus           Carkus                4.40                3.92
Dzeremajus           Abaranas              3.80                4.44
Dzeremajus           Farsavicius           1.40                1.44
Dzeremajus           Ochmanas              2.40                2.24
Dzeremajus           Ochmanas              2.20                2.52
Dzeremajus           Ecka                  2.80                3.00
Dzeremajus           Carkauskas            1.60                1.96
Dzeremajus           Ceberekas             1.80                1.92
Dzeremajus           Ochmanas              3.20                3.28
Dzeremajus           Ceberekas             4.40                4.36
Dzeremajus           Jablanskas            4.20                4.44
Dzeremajus           Carkauskas            2.40                2.84
Dzeremajus           Abaranas              2.00                2.36
Dzeremajus           Carkus                1.20                1.60
Dzeremajus           Carkauskas            4.40                4.36
Dzeremajus           Fabricijus            3.40                3.44
Dzeremajus           Fenclavas             4.40                4.32
Dzeremajus           Ezynas                3.00                3.36
Dzeremajus           Ferdinandas           1.60                1.88
Dzeremajus           Abaranas              3.60                3.68
Dzeremajus           Jablanskas            4.60                4.44
Dzeremajus           Auditera              2.60                2.68
Dzeremajus           Ochmanas              1.80                2.08
Dzeremajus           Zabaliuna             1.40                1.80
Dzeremajus           Ecka                  4.00                3.56
Dzeremajus           Ochmanas              2.40                2.88
Dzeremajus           Fabricijus            4.80                4.72
Dzeremajus           Carkauskas            5.00                4.56
Dzeremajus           Fenclavas             4.60                4.60
Dzeremajus           Ezynas                1.80                2.08
Dzeremajus           Zabaliuna             4.40                4.24
Dzeremajus           Zabaliuna             3.60                3.36
Dzeremajus           Ecka                  2.80                2.80
Dzeremajus           Fabricijus            3.20                3.28
Dzeremajus           Ferdinandas           4.80                4.76
Dzeremajus           Fabricijus            1.40                2.16
Dzeremajus           Auditera              1.40                1.64
Dzeremajus           Fenclavas             3.80                4.08
Dzeremajus           Fenclavas             1.40                1.72
Dzeremajus           Jablanskas            5.00                4.52
Dzeremajus           Abaranas              3.00                2.76
Dzeremajus           Donelaitis            4.40                4.64
Dzeremajus           Ezynas                3.20                2.76
Dzeremajus           Ceberekas             2.20                2.52
Dzeremajus           Ferdinandas           2.40                2.24
Dzeremajus           Ezynas                4.20                4.32
Dzeremajus           Auditera              1.40                1.52
Dzeremajus           Carkauskas            3.00                3.20
Dzeremajus           Ezynas                3.80                4.48
Dzeremajus           Fenclavas             4.60                4.80
Dzeremajus           Ceberekas             3.60                3.28
Dzeremajus           Carkauskas            1.20                1.44
Dzeremajus           Ceberekas             2.00                2.20
Dzeremajus           Zabaliuna             3.20                3.08
Dzeremajus           Ezynas                1.40                1.48
Dzeremajus           Zabaliuna             3.00                2.96
Dzeremajus           Carkus                3.80                3.32
Dzeremajus           Ochmanas              1.80                1.76
Dzeremajus           Zabaliuna             1.20                1.72
Dzeremajus           Carkauskas            4.60                4.48
Dzeremajus           Fabricijus            3.60                3.92
Dzeremajus           Ceberekas             4.00                3.76
Dzeremajus           Jablanskas            3.80                3.60
Dzeremajus           Ferdinandas           4.60                4.64
Dzeremajus           Ecka                  1.80                2.16
Dzeremajus           Fabricijus            2.80                3.32
Dzeremajus           Abaranas              1.60                2.04
Dzeremajus           Zabaliuna             2.80                3.20
Dzeremajus           Farsavicius           3.00                3.04
Dzeremajus           Donelaitis            3.20                2.76
Dzeremajus           Jablanskas            2.60                2.56
Dzeremajus           Carkauskas            2.80                3.08
Dzeremajus           Zabaliuna             2.80                2.56
Dzeremajus           Carkauskas            3.20                3.00
Dzeremajus           Ochmanas              2.40                2.04
Dzeremajus           Ferdinandas           2.20                1.92
Dzeremajus           Ferdinandas           3.60                3.88
Dzeremajus           Ecka                  4.60                3.92
Dzeremajus           Carkauskas            2.20                2.32
Dzeremajus           Ochmanas              1.40                1.44
Dzeremajus           Ceberekas             3.60                3.96
Dzeremajus           Abaranas              3.20                3.40
Dzeremajus           Farsavicius           2.60                2.76
Dzeremajus           Carkauskas            2.20                2.28
Dzeremajus           Jablanskas            2.80                2.60
Dzeremajus           Ezynas                3.40                3.44
Dzeremajus           Jablanskas            2.20                2.40
Dzeremajus           Ecka                  2.80                3.00
Dzeremajus           Abaranas              1.60                1.60
Dzeremajus           Farsavicius           4.60                4.24
Dzeremajus           Fenclavas             4.00                4.56
Dzeremajus           Ferdinandas           2.60                2.80
Dzeremajus           Zabaliuna             3.20                3.04
Dzeremajus           Ceberekas             4.20                4.72
Dzeremajus           Jablanskas            2.60                2.52
Dzeremajus           Fabricijus            3.80                3.68
Dzeremajus           Carkus                2.60                2.68
Dzeremajus           Fabricijus            3.40                3.84
Dzeremajus           Ecka                  1.80                1.84
Dzeremajus           Auditera              2.40                2.92
Dzeremajus           Ezynas                2.60                2.56
Dzeremajus           Jablanskas            2.00                2.20
Dzeremajus           Ezynas                1.20                1.84
Dzeremajus           Fabricijus            5.00                4.36
Dzeremajus           Ezynas                3.60                3.48
Dzeremajus           Carkauskas            3.60                3.56
Dzeremajus           Ochmanas              4.40                4.20
Dzeremajus           Carkus                4.60                4.16
Dzeremajus           Fenclavas             3.20                3.28
Dzeremajus           Ecka                  2.80                2.52
Dzeremajus           Ecka                  2.00                2.20
Dzeremajus           Ezynas                3.00                3.04
Dzeremajus           Ceberekas             2.80                2.76
Dzeremajus           Carkus                4.00                4.20
Dzeremajus           Zabaliuna             4.20                4.84
Dzeremajus           Zabaliuna             4.80                4.92
Dzeremajus           Ecka                  2.00                2.36
Dzeremajus           Carkus                1.60                2.08
Dzeremajus           Carkauskas            1.20                1.72
Dzeremajus           Abaranas              3.80                3.84
Dzeremajus           Ceberekas             4.20                4.00
Dzeremajus           Ezynas                4.80                4.72
Dzeremajus           Fenclavas             1.40                1.56
Dzeremajus           Carkus                5.40                4.92
Dzeremajus           Ceberekas             3.60                3.68
Dzeremajus           Auditera              4.40                4.28
Dzeremajus           Abaranas              4.60                4.68
Dzeremajus           Fabricijus            2.80                2.92
Dzeremajus           Fenclavas             2.00                2.00
Dzeremajus           Zabaliuna             4.00                4.64
Dzeremajus           Ezynas                2.40                1.88
Dzeremajus           Carkus                2.60                3.28
Dzeremajus           Ochmanas              2.80                3.04
Dzeremajus           Auditera              3.00                3.00
Dzeremajus           Carkauskas            3.80                4.04
Dzeremajus           Ezynas                5.40                4.88
Dzeremajus           Zabaliuna             2.80                2.96
Dzeremajus           Farsavicius           4.40                4.84
Dzeremajus           Ecka                  3.20                2.92
Dzeremajus           Fabricijus            4.00                3.92
Dzeremajus           Ecka                  3.20                3.36
Dzeremajus           Farsavicius           3.40                3.32
Dzeremajus           Ferdinandas           2.60                2.52
Dzeremajus           Ochmanas              2.80                3.16
Dzeremajus           Carkauskas            1.80                1.64
Dzeremajus           Donelaitis            4.00                3.28
Dzeremajus           Donelaitis            4.40                4.52
Dzeremajus           Auditera              3.20                3.20
Dzeremajus           Ezynas                3.60                4.04
Dzeremajus           Fabricijus            4.00                4.28
Dzeremajus           Fabricijus            4.00                4.00
Dzeremajus           Ezynas                2.20                2.12
Dzeremajus           Ecka                  1.40                1.84
Dzeremajus           Jablanskas            1.20                1.56
Dzeremajus           Carkus                2.00                1.60
Dzeremajus           Auditera              2.20                2.72
Dzeremajus           Ferdinandas           1.80                1.88
Dzeremajus           Zabaliuna             4.60                4.60
Dzeremajus           Zabaliuna             3.80                4.12
Dzeremajus           Auditera              2.40                2.20
Dzeremajus           Ochmanas              4.20                4.00
Dzeremajus           Farsavicius           3.40                3.84
Dzeremajus           Ochmanas              4.40                4.80
Dzeremajus           Ochmanas              2.80                2.76
Dzeremajus           Farsavicius           3.40                3.92
Dzeremajus           Fabricijus            1.80                2.04
Dzeremajus           Ochmanas              3.80                3.80
Dzeremajus           Donelaitis            2.80                2.60
Dzeremajus           Abaranas              4.00                3.68
Dzeremajus           Donelaitis            2.00                2.00
Dzeremajus           Ezynas                4.40                4.36
Dzeremajus           Ferdinandas           0.80                1.04
Dzeremajus           Fenclavas             5.40                4.96
Dzeremajus           Ecka                  1.80                1.84
Dzeremajus           Ecka                  4.80                4.56
Dzeremajus           Farsavicius           4.20                3.88
Dzeremajus           Zabaliuna             3.80                3.92
Dzeremajus           Fabricijus            2.40                2.76
Dzeremajus           Ezynas                4.80                4.92
Dzeremajus           Farsavicius           4.80                4.88
Dzeremajus           Ferdinandas           2.00                1.92
Dzeremajus           Ceberekas             2.60                2.44
Dzeremajus           Carkus                1.80                2.16
Dzeremajus           Ochmanas              3.20                2.88
Dzeremajus           Carkauskas            1.60                1.68
Dzeremajus           Jablanskas            2.20                2.24
Dzeremajus           Carkus                4.20                4.40
Dzeremajus           Abaranas              2.00                2.00
Dzeremajus           Zabaliuna             3.20                3.24
Dzeremajus           Ecka                  3.80                3.64
Dzeremajus           Farsavicius           3.00                3.08
Dzeremajus           Farsavicius           1.80                1.72
Dzeremajus           Ezynas                5.20                4.96
Dzeremajus           Carkauskas            3.20                3.16
Dzeremajus           Carkus                2.60                2.96
Dzeremajus           Ezynas                3.80                3.00
Dzeremajus           Ecka                  4.80                4.88
Dzeremajus           Ochmanas              3.20                3.00
Dzeremajus           Abaranas              3.00                2.64
Dzeremajus           Abaranas              3.60                3.28
Dzeremajus           Ochmanas              3.00                2.64
Dzeremajus           Ezynas                5.20                4.92
Dzeremajus           Auditera              4.40                3.96
Dzeremajus           Ochmanas              4.80                4.72
Dzeremajus           Fabricijus            3.40                3.88
Dzeremajus           Carkauskas            2.00                2.28
Dzeremajus           Abaranas              4.00                3.64
Dzeremajus           Ceberekas             1.00                1.36
Dzeremajus           Jablanskas            3.20                3.44
Dzeremajus           Carkauskas            2.00                2.20
Dzeremajus           Ezynas                4.60                4.20
Dzeremajus           Auditera              4.00                3.88
Dzeremajus           Ceberekas             4.60                4.64
Dzeremajus           Ecka                  2.00                2.00
Dzeremajus           Jablanskas            2.60                2.40
Dzeremajus           Carkauskas            2.20                2.48
Dzeremajus           Jablanskas            3.80                4.08
Dzeremajus           Farsavicius           2.00                2.40
Dzeremajus           Ezynas                3.40                3.44
Dzeremajus           Ezynas                2.40                2.52
Dzeremajus           Abaranas              3.00                3.20
Dzeremajus           Ezynas                3.20                2.76
Dzeremajus           Ezynas                4.00                3.76
Dzeremajus           Fenclavas             2.40                2.52
Dzeremajus           Abaranas              2.80                2.44
Dzeremajus           Fenclavas             3.60                3.48
Dzeremajus           Auditera              1.80                1.88
Dzeremajus           Ecka                  4.20                4.56
Dzeremajus           Zabaliuna             2.40                2.76
Dzeremajus           Farsavicius           2.80                2.96
Dzeremajus           Auditera              3.40                3.40
Dzeremajus           Auditera              2.80                2.96
Dzeremajus           Abaranas              4.20                4.12
Dzeremajus           Donelaitis            3.40                3.52
Dzeremajus           Abaranas              5.20                4.76
Dzeremajus           Auditera              1.40                1.76
Dzeremajus           Fenclavas             4.00                3.68
Dzeremajus           Carkus                2.60                2.68
Dzeremajus           Carkus                3.40                2.88
Dzeremajus           Jablanskas            2.20                2.72
Dzeremajus           Carkus                4.00                3.88
Dzeremajus           Fenclavas             4.40                4.56
Dzeremajus           Auditera              1.80                1.92
Dzeremajus           Ezynas                2.00                2.36
Dzeremajus           Ecka                  2.60                2.52
Dzeremajus           Auditera              3.00                3.36
Dzeremajus           Jablanskas            3.60                3.80
Dzeremajus           Ecka                  2.20                2.28
Dzeremajus           Farsavicius           2.40                2.76
Dzeremajus           Ecka                  4.20                4.68
Dzeremajus           Fabricijus            3.20                3.28
Dzeremajus           Carkus                4.00                3.80
Dzeremajus           Auditera              3.40                3.56
Dzeremajus           Abaranas              4.60                4.40
Dzeremajus           Auditera              4.40                4.04
Dzeremajus           Fenclavas             3.20                3.08
Dzeremajus           Zabaliuna             4.60                4.76
Dzeremajus           Ferdinandas           4.40                4.28
Dzeremajus           Ezynas                3.60                3.80
Dzeremajus           Ezynas                4.20                4.36
Dzeremajus           Farsavicius           3.00                3.20
Dzeremajus           Ochmanas              3.00                2.84
Dzeremajus           Ecka                  1.80                1.84
Dzeremajus           Abaranas              4.00                3.96
Dzeremajus           Zabaliuna             2.80                2.84
Dzeremajus           Ecka                  2.40                2.36
Dzeremajus           Farsavicius           1.80                2.40
Dzeremajus           Carkauskas            2.80                2.88
Dzeremajus           Farsavicius           4.20                4.72
Dzeremajus           Carkus                2.00                2.04
Dzeremajus           Ceberekas             3.60                3.92
Dzeremajus           Carkauskas            3.00                3.28
Dzeremajus           Ceberekas             4.60                4.08
Dzeremajus           Fenclavas             2.20                2.44
Dzeremajus           Auditera              4.20                4.44
Dzeremajus           Fabricijus            3.20                3.40
Dzeremajus           Ceberekas             2.00                2.28
Dzeremajus           Carkauskas            2.60                2.60
Dzeremajus           Ferdinandas           3.40                3.36
Dzeremajus           Carkauskas            2.40                2.64
Dzeremajus           Zabaliuna             4.60                4.44
Dzeremajus           Ecka                  2.60                2.60
Dzeremajus           Ochmanas              4.80                4.28
Dzeremajus           Jablanskas            4.00                3.68
Dzeremajus           Donelaitis            3.60                3.96
Dzeremajus           Carkauskas            4.80                4.84
Dzeremajus           Fenclavas             3.20                3.08
Dzeremajus           Zabaliuna             0.80                1.12
Dzeremajus           Zabaliuna             2.80                2.40
Dzeremajus           Ecka                  3.20                3.56
Dzeremajus           Ferdinandas           2.60                2.96
Dzeremajus           Ceberekas             2.20                2.32
Dzeremajus           Jablanskas            4.80                4.84
Dzeremajus           Auditera              3.20                2.88
Dzeremajus           Ecka                  4.40                4.12
Dzeremajus           Zabaliuna             4.80                4.88
Dzeremajus           Ezynas                2.80                2.64
Dzeremajus           Donelaitis            1.60                1.76
Dzeremajus           Carkauskas            4.60                4.32
Dzeremajus           Donelaitis            2.20                2.00
Dzeremajus           Ecka                  4.40                4.32
Dzeremajus           Farsavicius           1.80                1.88
Dzeremajus           Carkauskas            5.00                4.92
Dzeremajus           Farsavicius           4.40                4.44
Dzeremajus           Zabaliuna             3.60                3.88
Dzeremajus           Jablanskas            2.00                2.08
Dzeremajus           Ezynas                3.00                2.48
Dzeremajus           Ecka                  3.00                2.96
Dzeremajus           Ferdinandas           2.40                3.12
Dzeremajus           Auditera              2.60                2.24
Dzeremajus           Fabricijus            4.80                4.56
Dzeremajus           Ezynas                3.20                3.20
Dzeremajus           Ferdinandas           2.40                2.56
Dzeremajus           Farsavicius           3.40                3.32
Dzeremajus           Zabaliuna             3.40                2.88
Dzeremajus           Carkauskas            2.60                2.60
Dzeremajus           Ferdinandas           3.60                3.92
Dzeremajus           Fenclavas             2.40                2.80
Dzeremajus           Ecka                  3.00                2.52
Dzeremajus           Ceberekas             4.20                3.72
Dzeremajus           Fenclavas             3.00                3.28
Dzeremajus           Auditera              5.00                4.92
Dzeremajus           Ceberekas             4.40                4.68
Dzeremajus           Ezynas                2.00                2.76
Dzeremajus           Carkus                5.00                4.92
Dzeremajus           Donelaitis            2.20                2.40
Dzeremajus           Ecka                  2.60                3.40
Dzeremajus           Jablanskas            4.60                4.96
Dzeremajus           Carkauskas            2.60                2.96
Dzeremajus           Ferdinandas           3.60                3.44
Dzeremajus           Carkus                5.20                4.80
Dzeremajus           Carkus                2.40                2.60
Dzeremajus           Ceberekas             3.20                3.72
Dzeremajus           Abaranas              3.60                3.64
Dzeremajus           Jablanskas            3.40                3.64
Dzeremajus           Ceberekas             4.80                4.64
Dzeremajus           Carkauskas            3.60                3.76
Dzeremajus           Auditera              3.00                3.24
Dzeremajus           Donelaitis            4.40                4.48
Dzeremajus           Ceberekas             2.60                2.44
Dzeremajus           Fenclavas             5.00                4.84
Dzeremajus           Carkus                3.60                3.44
Dzeremajus           Ecka                  4.40                4.32
Dzeremajus           Carkus                2.60                2.76
Dzeremajus           Ecka                  5.00                4.68
Dzeremajus           Abaranas              3.00                2.84
Dzeremajus           Ferdinandas           3.20                2.92
Dzeremajus           Fabricijus            1.40                1.64
Dzeremajus           Donelaitis            1.80                1.92
Dzeremajus           Jablanskas            2.80                2.68
Dzeremajus           Jablanskas            4.40                4.64
Dzeremajus           Ceberekas             1.20                1.52
Dzeremajus           Carkus                4.80                4.64
Dzeremajus           Carkus                3.60                3.40
Dzeremajus           Carkus                3.60                3.92
Dzeremajus           Ceberekas             3.00                2.64
Dzeremajus           Farsavicius           2.20                2.32
Dzeremajus           Ochmanas              2.80                3.60
Dzeremajus           Fenclavas             0.60                1.12
Dzeremajus           Farsavicius           3.80                3.76
Dzeremajus           Fenclavas             4.00                4.04
Dzeremajus           Carkauskas            2.80                2.92
Dzeremajus           Carkauskas            3.20                3.16
Dzeremajus           Ecka                  2.00                2.48
Dzeremajus           Auditera              2.60                2.16
Dzeremajus           Auditera              3.60                4.04
Dzeremajus           Fabricijus            3.60                2.88
Dzeremajus           Jablanskas            2.00                2.44
Dzeremajus           Ezynas                1.80                1.88
Dzeremajus           Fabricijus            3.00                3.04
Dzeremajus           Jablanskas            5.00                4.84
Dzeremajus           Carkus                1.60                1.76
Dzeremajus           Zabaliuna             0.60                1.44
Dzeremajus           Carkauskas            3.80                3.52
Dzeremajus           Zabaliuna             2.20                2.24
Dzeremajus           Auditera              3.20                3.40
Dzeremajus           Ceberekas             4.80                4.72
Dzeremajus           Ferdinandas           2.20                2.44
Dzeremajus           Zabaliuna             4.60                4.80
Dzeremajus           Ferdinandas           4.60                4.56
Dzeremajus           Ezynas                2.60                2.84
Dzeremajus           Auditera              4.20                3.88
Dzeremajus           Farsavicius           1.60                2.12
Dzeremajus           Abaranas              3.40                3.44
Dzeremajus           Donelaitis            4.80                4.68
Dzeremajus           Carkauskas            3.60                3.56
Dzeremajus           Ezynas                2.00                1.92
Dzeremajus           Abaranas              4.60                4.80
Dzeremajus           Abaranas              3.60                4.20
Dzeremajus           Donelaitis            4.80                4.76
Dzeremajus           Ezynas                4.60                4.44
Dzeremajus           Abaranas              4.40                4.60
Dzeremajus           Abaranas              1.20                1.72
Dzeremajus           Donelaitis            2.60                2.36
Dzeremajus           Auditera              3.40                3.44
Dzeremajus           Ochmanas              4.40                4.16
Dzeremajus           Carkauskas            3.00                2.52
Dzeremajus           Farsavicius           4.20                4.20
Dzeremajus           Ecka                  4.80                4.80
Dzeremajus           Carkauskas            1.00                1.64
Dzeremajus           Ezynas                4.40                3.96
Dzeremajus           Jablanskas            2.80                2.28
Dzeremajus           Auditera              1.40                1.68
Dzeremajus           Ecka                  3.20                3.20
Dzeremajus           Donelaitis            3.80                3.72
Dzeremajus           Fabricijus            3.60                3.44
Dzeremajus           Donelaitis            3.40                3.16
Dzeremajus           Farsavicius           3.80                3.68
Dzeremajus           Fenclavas             4.80                4.20
Dzeremajus           Ferdinandas           1.60                1.84
Dzeremajus           Farsavicius           1.40                1.40
Dzeremajus           Donelaitis            5.20                4.92
Dzeremajus           Ceberekas             3.40                3.60
Dzeremajus           Ezynas                2.40                2.28
Dzeremajus           Fenclavas             3.40                3.16
Dzeremajus           Auditera              4.80                4.84
Dzeremajus           Ferdinandas           4.60                4.84
Dzeremajus           Jablanskas            5.00                4.84
Dzeremajus           Jablanskas            4.40                4.40
Dzeremajus           Donelaitis            2.40                2.64
Dzeremajus           Donelaitis            3.60                3.72
Dzeremajus           Ferdinandas           4.40                4.56
Dzeremajus           Fenclavas             1.80                2.20
Dzeremajus           Ceberekas             2.20                2.12
Dzeremajus           Ferdinandas           3.20                3.52
Dzeremajus           Abaranas              4.40                4.52
Dzeremajus           Ceberekas             1.60                1.96
Dzeremajus           Ecka                  2.80                3.12
Dzeremajus           Ceberekas             2.20                2.24
Dzeremajus           Auditera              3.80                3.92
Dzeremajus           Abaranas              4.80                4.40
Dzeremajus           Zabaliuna             2.80                2.76
Dzeremajus           Ecka                  2.80                2.88
Dzeremajus           Ezynas                2.20                2.20
Dzeremajus           Ceberekas             3.00                2.60
Dzeremajus           Ezynas                3.60                3.68
Dzeremajus           Zabaliuna             4.80                4.56
Dzeremajus           Auditera              4.40                4.28
Dzeremajus           Ferdinandas           4.40                4.40
Dzeremajus           Carkauskas            2.40                2.48
Dzeremajus           Auditera              3.60                3.92
Dzeremajus           Abaranas              2.40                2.24
Dzeremajus           Ceberekas             2.40                2.44
Dzeremajus           Ochmanas              4.60                4.04
Dzeremajus           Abaranas              2.40                2.32
Dzeremajus           Fabricijus            1.60                2.20
Dzeremajus           Fenclavas             3.20                2.84
Dzeremajus           Fenclavas             4.80                4.76
Dzeremajus           Ezynas                3.00                3.48
Dzeremajus           Farsavicius           2.80                2.20
Dzeremajus           Ezynas                5.00                4.72
Dzeremajus           Abaranas              4.00                4.16
Dzeremajus           Jablanskas            4.60                4.00
Dzeremajus           Fabricijus            2.80                2.60
Dzeremajus           Auditera              3.60                3.28
Dzeremajus           Auditera              5.20                4.84
Dzeremajus           Carkus                4.40                4.00
Dzeremajus           Auditera              5.00                4.72
Dzeremajus           Auditera              5.00                4.92
Dzeremajus           Farsavicius           2.40                2.20
Dzeremajus           Zabaliuna             4.60                4.56
Dzeremajus           Ferdinandas           3.00                2.56
Dzeremajus           Ochmanas              0.80                1.20
Dzeremajus           Ceberekas             2.60                2.72
Dzeremajus           Ecka                  5.20                4.80
Dzeremajus           Fabricijus            5.00                4.92
Dzeremajus           Ochmanas              4.20                4.44
Dzeremajus           Jablanskas            3.00                3.52
Dzeremajus           Carkus                2.40                2.12
Dzeremajus           Ferdinandas           2.80                2.92
Dzeremajus           Ecka                  3.40                3.20
Dzeremajus           Ferdinandas           4.60                4.92
Dzeremajus           Ecka                  1.00                1.32
Dzeremajus           Fabricijus            2.40                2.36
Dzeremajus           Farsavicius           4.60                4.60
Dzeremajus           Fabricijus            2.80                3.04
Dzeremajus           Carkus                2.40                2.56
Dzeremajus           Ceberekas             3.40                3.48
Dzeremajus           Fabricijus            1.00                1.16
Dzeremajus           Donelaitis            2.80                3.08
Dzeremajus           Ecka                  3.80                3.88
Dzeremajus           Fabricijus            4.20                4.08
Dzeremajus           Ceberekas             3.40                3.40
Dzeremajus           Farsavicius           2.60                2.56
Dzeremajus           Ecka                  4.80                4.44
Dzeremajus           Abaranas              4.40                3.88
Dzeremajus           Farsavicius           4.40                4.56
Dzeremajus           Abaranas              4.00                4.04
Dzeremajus           Abaranas              5.00                4.96
Dzeremajus           Ferdinandas           3.60                3.68
Dzeremajus           Farsavicius           1.40                2.12
Dzeremajus           Carkauskas            3.80                4.24
Dzeremajus           Donelaitis            4.60                4.60
Dzeremajus           Ecka                  2.40                2.60
Dzeremajus           Fenclavas             2.40                2.24
Dzeremajus           Ceberekas             3.00                3.40
Dzeremajus           Jablanskas            3.00                2.72
Dzeremajus           Farsavicius           1.80                2.32
Dzeremajus           Donelaitis            1.80                2.08
Dzeremajus           Carkus                4.20                4.24
Dzeremajus           Farsavicius           2.40                2.60
Dzeremajus           Fenclavas             3.20                2.72
Dzeremajus           Abaranas              4.60                4.28
Dzeremajus           Auditera              5.40                4.92
Dzeremajus           Auditera              3.40                3.52
Dzeremajus           Fenclavas             2.40                2.56
Dzeremajus           Carkus                0.80                1.32
Dzeremajus           Carkauskas            3.20                3.32
Dzeremajus           Zabaliuna             1.80                1.80
Dzeremajus           Farsavicius           2.20                2.20
Dzeremajus           Ochmanas              3.60                3.72
Dzeremajus           Farsavicius           3.40                3.28
Dzeremajus           Carkauskas            2.40                2.64
