Vardas               Pavarde               Vidurkis (med.)     Vidurkis (vid.)
Prudencija           Carkauskas            6.60                6.56
Prudencija           Farsavicius           8.20                8.24
Prudencija           Abaranas              7.60                7.44
Prudencija           Fabricijus            7.00                6.68
Prudencija           Fenclavas             5.20                5.52
Prudencija           Carkus                5.80                5.76
Prudencija           Fabricijus            5.80                5.40
Prudencija           Abaranas              5.20                5.64
Prudencija           Zabaliuna             6.60                6.64
Prudencija           Auditera              6.00                6.52
Prudencija           Fabricijus            5.80                5.88
Prudencija           Ferdinandas           4.60                5.28
Prudencija           Ezynas                7.00                6.60
Prudencija           Ecka                  5.40                5.48
Prudencija           Abaranas              6.40                5.96
Prudencija           Fenclavas             7.20                7.68
Prudencija           Farsavicius           6.20                6.36
Prudencija           Ecka                  6.60                6.32
Prudencija           Fabricijus            6.00                6.44
Prudencija           Jablanskas            6.00                5.52
Prudencija           Ecka                  7.80                7.80
Prudencija           Zabaliuna             8.20                7.72
Prudencija           Ferdinandas           5.60                5.76
Prudencija           Fabricijus            6.00                6.16
Prudencija           Fabricijus            6.40                6.60
Prudencija           Ferdinandas           6.80                6.36
Prudencija           Auditera              7.60                7.80
Prudencija           Ezynas                5.40                5.72
Prudencija           Abaranas              8.00                8.04
Prudencija           Ferdinandas           7.00                7.04
Prudencija           Farsavicius           7.00                6.96
Prudencija           Ezynas                5.40                5.56
Prudencija           Jablanskas            6.60                6.16
Prudencija           Ceberekas             6.00                6.04
Prudencija           Abaranas              8.40                8.20
Prudencija           Fenclavas             5.40                5.44
Prudencija           Donelaitis            5.40                5.96
Prudencija           Ecka                  6.60                6.40
Prudencija           Ochmanas              7.40                7.48
Prudencija           Ezynas                6.80                6.88
Prudencija           Ochmanas              7.20                7.04
Prudencija           Ecka                  5.40                5.64
Prudencija           Farsavicius           7.80                7.60
Prudencija           Fabricijus            6.00                5.36
Prudencija           Fabricijus            5.20                5.20
Prudencija           Fenclavas             7.60                7.64
Prudencija           Farsavicius           6.80                7.12
Prudencija           Ecka                  7.80                8.00
Prudencija           Ezynas                7.00                7.32
Prudencija           Ceberekas             6.80                6.24
Prudencija           Auditera              7.40                7.56
Prudencija           Auditera              5.20                5.52
Prudencija           Ezynas                6.40                6.52
Prudencija           Donelaitis            7.60                7.32
Prudencija           Ceberekas             6.40                6.64
Prudencija           Carkus                6.40                6.36
Prudencija           Carkauskas            7.40                7.44
Prudencija           Donelaitis            5.40                5.40
Prudencija           Abaranas              6.60                6.88
Prudencija           Ecka                  7.40                7.80
Prudencija           Farsavicius           6.60                6.28
Prudencija           Farsavicius           7.20                7.44
Prudencija           Ferdinandas           7.20                7.64
Prudencija           Ferdinandas           7.40                7.28
Prudencija           Ceberekas             5.80                6.16
Prudencija           Abaranas              6.40                6.40
Prudencija           Carkauskas            7.00                7.20
Prudencija           Ferdinandas           6.60                6.64
Prudencija           Ochmanas              5.00                5.00
Prudencija           Auditera              5.80                5.68
Prudencija           Fabricijus            7.20                7.52
Prudencija           Fabricijus            6.60                6.92
Prudencija           Fabricijus            5.20                5.00
Prudencija           Ceberekas             7.00                6.56
Prudencija           Ecka                  7.60                7.16
Prudencija           Auditera              5.60                5.68
Prudencija           Carkauskas            8.20                8.20
Prudencija           Ezynas                6.60                6.88
Prudencija           Donelaitis            5.40                5.32
Prudencija           Fabricijus            6.80                7.60
Prudencija           Abaranas              8.40                8.20
Prudencija           Ezynas                7.00                7.48
Prudencija           Fabricijus            6.60                6.76
Prudencija           Donelaitis            5.60                5.48
Prudencija           Ezynas                7.00                7.12
Prudencija           Auditera              8.00                7.60
Prudencija           Farsavicius           6.60                6.60
Prudencija           Abaranas              6.00                6.08
Prudencija           Zabaliuna             6.60                6.52
Prudencija           Carkauskas            6.20                6.16
Prudencija           Fenclavas             6.80                7.16
Prudencija           Jablanskas            7.60                7.80
Prudencija           Donelaitis            8.00                8.08
Prudencija           Farsavicius           7.60                7.76
Prudencija           Fabricijus            7.60                7.80
Prudencija           Ochmanas              6.20                6.36
Prudencija           Ochmanas              7.80                7.72
Prudencija           Carkus                6.40                6.52
Prudencija           Ferdinandas           8.80                8.64
Prudencija           Donelaitis            7.20                7.44
Prudencija           Fabricijus            7.40                7.40
Prudencija           Ferdinandas           5.80                5.40
Prudencija           Ceberekas             6.20                6.12
Prudencija           Farsavicius           7.40                7.52
Prudencija           Ecka                  6.20                6.52
Prudencija           Fenclavas             6.80                6.68
Prudencija           Fabricijus            5.80                5.72
Prudencija           Zabaliuna             7.40                6.96
Prudencija           Carkauskas            6.00                6.08
Prudencija           Abaranas              7.00                6.64
Prudencija           Fenclavas             5.00                5.28
Prudencija           Abaranas              6.80                6.68
Prudencija           Ferdinandas           7.60                7.04
Prudencija           Carkus                7.40                7.40
Prudencija           Ezynas                6.20                5.32
Prudencija           Carkauskas            5.00                5.44
Prudencija           Fenclavas             9.00                8.76
Prudencija           Auditera              7.20                7.20
Prudencija           Fabricijus            6.60                6.64
Prudencija           Donelaitis            8.00                7.72
Prudencija           Ferdinandas           6.40                6.40
Prudencija           Carkus                6.00                5.88
Prudencija           Zabaliuna             6.60                6.28
Prudencija           Carkauskas            6.00                5.64
Prudencija           Carkus                7.80                7.84
Prudencija           Ezynas                5.80                5.76
Prudencija           Carkus                7.60                7.52
Prudencija           Ecka                  4.60                5.08
Prudencija           Zabaliuna             6.40                6.16
Prudencija           Ezynas                5.20                5.24
Prudencija           Zabaliuna             8.20                7.72
Prudencija           Auditera              6.20                6.52
Prudencija           Auditera              8.20                8.04
Prudencija           Farsavicius           5.80                5.76
Prudencija           Carkauskas            7.40                7.36
Prudencija           Carkauskas            6.40                6.56
Prudencija           Carkus                7.40                6.92
Prudencija           Ferdinandas           7.20                6.76
Prudencija           Carkauskas            5.60                5.48
Prudencija           Carkus                7.40                7.40
Prudencija           Carkauskas            5.80                5.48
Prudencija           Ezynas                8.00                7.40
Prudencija           Donelaitis            6.40                6.64
Prudencija           Ezynas                8.00                8.08
Prudencija           Ceberekas             7.40                7.60
Prudencija           Ceberekas             6.40                6.44
Prudencija           Zabaliuna             5.80                5.36
Prudencija           Ecka                  5.20                5.20
Prudencija           Carkus                5.20                5.40
Prudencija           Jablanskas            6.20                5.68
Prudencija           Auditera              8.60                8.36
Prudencija           Ochmanas              5.20                5.60
Prudencija           Fenclavas             6.40                6.28
Prudencija           Donelaitis            6.00                5.76
Prudencija           Ferdinandas           6.00                5.84
Prudencija           Ezynas                7.00                7.20
Prudencija           Ecka                  7.00                6.96
Prudencija           Ecka                  7.60                7.08
Prudencija           Carkauskas            5.80                5.64
Prudencija           Donelaitis            5.40                5.56
Prudencija           Jablanskas            6.40                6.56
Prudencija           Zabaliuna             6.40                6.60
Prudencija           Auditera              7.60                8.08
Prudencija           Auditera              6.00                5.80
Prudencija           Fabricijus            7.20                7.44
Prudencija           Carkus                6.40                6.56
Prudencija           Abaranas              5.00                5.44
Prudencija           Auditera              7.60                7.56
Prudencija           Ezynas                7.20                6.76
Prudencija           Fabricijus            5.00                5.40
Prudencija           Ferdinandas           7.00                7.04
Prudencija           Fenclavas             6.40                6.44
Prudencija           Ceberekas             7.80                7.88
Prudencija           Jablanskas            5.80                5.68
Prudencija           Ochmanas              5.40                5.84
Prudencija           Fenclavas             7.40                7.44
Prudencija           Ezynas                5.80                5.80
Prudencija           Fabricijus            5.40                5.84
Prudencija           Farsavicius           5.80                6.28
Prudencija           Fabricijus            5.20                5.00
Prudencija           Ecka                  6.60                6.52
Prudencija           Auditera              7.20                6.96
Prudencija           Ochmanas              6.20                6.52
Prudencija           Ezynas                6.00                5.80
Prudencija           Carkus                4.80                5.16
Prudencija           Fabricijus            7.00                7.12
Prudencija           Ecka                  5.40                5.56
Prudencija           Abaranas              7.60                7.68
Prudencija           Ecka                  7.20                7.44
Prudencija           Donelaitis            8.20                8.20
Prudencija           Farsavicius           6.00                5.92
Prudencija           Fenclavas             6.60                6.88
Prudencija           Fabricijus            6.80                6.64
Prudencija           Zabaliuna             6.00                6.28
Prudencija           Ferdinandas           5.20                5.00
Prudencija           Donelaitis            6.20                5.88
Prudencija           Donelaitis            7.60                7.44
Prudencija           Donelaitis            8.00                8.04
Prudencija           Ceberekas             6.20                6.24
Prudencija           Jablanskas            4.60                5.04
Prudencija           Ecka                  6.40                6.96
Prudencija           Ezynas                5.20                5.88
Prudencija           Jablanskas            5.40                5.72
Prudencija           Auditera              8.00                7.88
Prudencija           Zabaliuna             5.80                5.44
Prudencija           Abaranas              7.00                6.80
Prudencija           Ecka                  5.20                5.80
Prudencija           Ezynas                5.60                5.88
Prudencija           Ezynas                6.80                6.52
Prudencija           Donelaitis            7.00                6.80
Prudencija           Fenclavas             8.40                8.52
Prudencija           Ochmanas              5.40                5.56
Prudencija           Zabaliuna             5.40                5.60
Prudencija           Ceberekas             6.60                6.60
Prudencija           Carkus                5.60                5.68
Prudencija           Auditera              5.80                5.64
Prudencija           Fenclavas             6.80                6.96
Prudencija           Fenclavas             5.60                5.72
Prudencija           Donelaitis            6.20                6.68
Prudencija           Abaranas              6.80                6.72
Prudencija           Carkus                5.80                5.64
Prudencija           Ceberekas             6.20                6.04
Prudencija           Zabaliuna             6.80                6.72
Prudencija           Ferdinandas           4.20                5.04
Prudencija           Ezynas                8.00                7.60
Prudencija           Farsavicius           5.80                5.60
Prudencija           Ezynas                6.60                6.40
Prudencija           Jablanskas            7.60                7.52
Prudencija           Ferdinandas           6.40                6.24
Prudencija           Carkus                6.00                5.76
Prudencija           Carkauskas            7.20                7.24
Prudencija           Ecka                  6.40                6.60
Prudencija           Ferdinandas           5.20                5.32
Prudencija           Ceberekas             7.00                7.28
Prudencija           Ezynas                6.40                6.56
Prudencija           Jablanskas            6.80                6.72
Prudencija           Ochmanas              7.60                7.68
Prudencija           Ceberekas             5.60                6.04
Prudencija           Auditera              7.20                7.24
Prudencija           Ezynas                8.20                7.80
Prudencija           Ochmanas              5.40                5.52
Prudencija           Donelaitis            7.20                7.28
Prudencija           Ceberekas             6.20                6.48
Prudencija           Ceberekas             8.40                8.08
Prudencija           Ochmanas              7.00                7.28
Prudencija           Ezynas                8.00                7.40
Prudencija           Donelaitis            7.80                7.96
Prudencija           Donelaitis            8.60                8.44
Prudencija           Carkauskas            8.20                8.32
Prudencija           Fenclavas             4.60                5.16
Prudencija           Fenclavas             5.40                5.32
Prudencija           Farsavicius           5.60                5.20
Prudencija           Donelaitis            7.00                7.08
Prudencija           Farsavicius           7.60                7.96
Prudencija           Fenclavas             6.20                5.84
Prudencija           Jablanskas            6.00                5.96
Prudencija           Ceberekas             5.00                5.20
Prudencija           Ferdinandas           6.60                7.28
Prudencija           Zabaliuna             7.40                7.32
Prudencija           Abaranas              8.80                8.20
Prudencija           Auditera              6.80                6.56
Prudencija           Donelaitis            5.20                5.12
Prudencija           Abaranas              7.00                6.76
Prudencija           Donelaitis            6.80                7.16
Prudencija           Jablanskas            8.20                8.24
Prudencija           Auditera              7.20                7.20
Prudencija           Carkauskas            7.80                7.96
Prudencija           Abaranas              7.00                7.16
Prudencija           Donelaitis            5.40                5.44
Prudencija           Ferdinandas           5.20                5.28
Prudencija           Ecka                  6.80                6.72
Prudencija           Zabaliuna             5.80                6.20
Prudencija           Fabricijus            7.00                7.40
Prudencija           Ezynas                5.60                5.64
Prudencija           Farsavicius           7.00                7.48
Prudencija           Ecka                  8.00                7.68
Prudencija           Ecka                  8.40                8.24
Prudencija           Zabaliuna             5.80                5.80
Prudencija           Carkus                7.60                7.44
Prudencija           Carkus                9.20                8.72
Prudencija           Fabricijus            6.00                6.04
Prudencija           Auditera              7.00                7.32
Prudencija           Fabricijus            8.00                8.16
Prudencija           Farsavicius           6.80                6.92
Prudencija           Carkus                6.60                6.64
Prudencija           Jablanskas            6.60                6.48
Prudencija           Donelaitis            4.80                5.28
Prudencija           Abaranas              6.80                6.92
Prudencija           Auditera              5.80                6.04
Prudencija           Carkauskas            6.40                6.12
Prudencija           Ochmanas              6.40                5.76
Prudencija           Jablanskas            7.00                7.20
Prudencija           Farsavicius           7.80                7.64
Prudencija           Zabaliuna             5.60                5.80
Prudencija           Carkauskas            6.80                6.76
Prudencija           Abaranas              8.00                7.96
Prudencija           Zabaliuna             7.80                7.60
Prudencija           Ferdinandas           8.40                7.92
Prudencija           Carkauskas            7.40                7.08
Prudencija           Carkus                7.20                6.76
Prudencija           Jablanskas            9.00                9.08
Prudencija           Zabaliuna             8.00                8.04
Prudencija           Donelaitis            8.40                7.80
Prudencija           Carkus                7.00                6.76
Prudencija           Donelaitis            6.60                6.44
Prudencija           Carkus                6.00                6.08
Prudencija           Auditera              5.80                5.56
Prudencija           Donelaitis            6.60                6.68
Prudencija           Ecka                  5.40                5.52
Prudencija           Abaranas              6.60                6.48
Prudencija           Ochmanas              5.60                5.96
Prudencija           Fabricijus            7.60                7.52
Prudencija           Ochmanas              5.20                5.36
Prudencija           Carkus                7.00                7.20
Prudencija           Ezynas                6.20                6.04
Prudencija           Ezynas                6.20                5.96
Prudencija           Auditera              6.40                6.64
Prudencija           Donelaitis            7.60                7.20
Prudencija           Jablanskas            5.20                5.28
Prudencija           Carkauskas            5.20                5.48
Prudencija           Jablanskas            6.60                6.28
Prudencija           Jablanskas            7.40                7.28
Prudencija           Ceberekas             7.20                7.44
Prudencija           Ochmanas              6.00                5.92
Prudencija           Zabaliuna             7.20                7.32
Prudencija           Donelaitis            5.80                5.52
Prudencija           Donelaitis            7.80                7.64
Prudencija           Ochmanas              6.80                6.20
Prudencija           Farsavicius           6.20                6.28
Prudencija           Ceberekas             5.20                5.64
Prudencija           Ecka                  8.20                7.80
Prudencija           Farsavicius           8.80                8.24
Prudencija           Abaranas              5.60                5.76
Prudencija           Carkus                5.20                5.40
Prudencija           Donelaitis            8.00                7.92
Prudencija           Ezynas                8.00                7.76
Prudencija           Ecka                  8.20                7.92
Prudencija           Ferdinandas           7.20                6.68
Prudencija           Carkauskas            8.20                8.48
Prudencija           Ferdinandas           7.00                6.72
Prudencija           Ochmanas              6.20                6.24
Prudencija           Ochmanas              6.00                6.40
Prudencija           Ochmanas              6.40                6.08
Prudencija           Fenclavas             5.20                5.08
Prudencija           Ecka                  4.60                5.08
Prudencija           Ecka                  8.20                8.16
Prudencija           Donelaitis            6.40                7.04
Prudencija           Fabricijus            6.80                7.40
Prudencija           Fenclavas             9.00                8.56
Prudencija           Ecka                  7.60                7.68
Prudencija           Carkus                6.80                6.44
Prudencija           Fenclavas             7.60                7.44
Prudencija           Ceberekas             7.40                7.52
Prudencija           Donelaitis            7.20                7.48
Prudencija           Ferdinandas           5.80                5.52
Prudencija           Carkauskas            8.80                8.36
Prudencija           Jablanskas            6.60                6.52
Prudencija           Jablanskas            6.00                5.88
Prudencija           Carkauskas            6.80                6.68
Prudencija           Carkauskas            5.60                5.80
Prudencija           Ferdinandas           8.40                7.96
Prudencija           Fabricijus            6.60                6.48
Prudencija           Carkauskas            6.40                6.68
Prudencija           Farsavicius           6.80                6.64
Prudencija           Ochmanas              5.80                6.04
Prudencija           Donelaitis            4.80                5.04
Prudencija           Ochmanas              7.20                7.84
Prudencija           Ezynas                8.40                8.32
Prudencija           Auditera              7.00                7.24
Prudencija           Abaranas              5.60                5.88
Prudencija           Zabaliuna             6.40                6.56
Prudencija           Ceberekas             6.40                6.16
Prudencija           Ferdinandas           5.80                5.80
Prudencija           Ferdinandas           6.20                5.96
Prudencija           Auditera              6.80                6.84
Prudencija           Auditera              7.00                6.68
Prudencija           Ecka                  7.40                7.76
Prudencija           Ferdinandas           6.80                7.36
Prudencija           Abaranas              6.00                5.96
Prudencija           Abaranas              6.00                6.20
Prudencija           Ferdinandas           6.20                6.00
Prudencija           Farsavicius           5.20                5.28
Prudencija           Carkauskas            6.40                6.40
Prudencija           Donelaitis            8.60                8.40
Prudencija           Abaranas              5.20                5.32
Prudencija           Fenclavas             7.60                7.24
Prudencija           Auditera              7.40                6.96
Prudencija           Ezynas                5.40                5.92
Prudencija           Ezynas                6.20                6.20
Prudencija           Auditera              8.00                7.88
Prudencija           Fabricijus            5.80                5.96
Prudencija           Ferdinandas           6.00                6.04
Prudencija           Ezynas                7.60                6.48
Prudencija           Carkus                6.00                6.04
Prudencija           Farsavicius           8.00                7.88
Prudencija           Zabaliuna             6.20                5.76
Prudencija           Jablanskas            6.40                6.00
Prudencija           Jablanskas            8.20                7.80
Prudencija           Fabricijus            7.20                7.52
Prudencija           Jablanskas            5.80                5.68
Prudencija           Ochmanas              7.80                7.32
Prudencija           Jablanskas            6.00                6.00
Prudencija           Farsavicius           7.40                7.36
Prudencija           Fabricijus            6.20                6.44
Prudencija           Fenclavas             7.00                6.80
Prudencija           Ochmanas              5.60                5.28
Prudencija           Fenclavas             8.20                7.88
Prudencija           Ecka                  8.00                7.96
Prudencija           Zabaliuna             6.00                6.08
Prudencija           Fenclavas             6.80                6.64
Prudencija           Ochmanas              6.00                5.96
Prudencija           Zabaliuna             7.00                7.32
Prudencija           Fabricijus            6.20                6.20
Prudencija           Donelaitis            8.00                7.64
Prudencija           Jablanskas            5.20                5.32
Prudencija           Fenclavas             5.80                5.60
Prudencija           Ecka                  6.40                6.16
Prudencija           Jablanskas            5.40                5.16
Prudencija           Ecka                  6.40                6.48
Prudencija           Fenclavas             7.40                7.40
Prudencija           Carkauskas            5.40                5.40
Prudencija           Ezynas                7.00                6.24
Prudencija           Ezynas                5.60                5.20
Prudencija           Fabricijus            7.60                7.72
Prudencija           Abaranas              6.20                6.52
Prudencija           Ochmanas              6.40                6.80
Prudencija           Carkus                5.40                5.60
Prudencija           Ochmanas              8.00                8.04
Prudencija           Ochmanas              7.00                6.68
Prudencija           Ezynas                7.40                7.76
Prudencija           Ceberekas             7.00                6.72
Prudencija           Ecka                  7.60                7.84
Prudencija           Ecka                  6.60                6.12
Prudencija           Donelaitis            7.20                7.28
Prudencija           Fenclavas             5.60                5.24
Prudencija           Auditera              7.20                6.92
Prudencija           Ferdinandas           8.80                8.48
Prudencija           Ochmanas              6.20                5.20
Prudencija           Ceberekas             7.00                7.36
Prudencija           Jablanskas            7.20                7.28
Prudencija           Farsavicius           5.40                5.20
Prudencija           Carkauskas            8.00                7.52
Prudencija           Ezynas                7.80                7.52
Prudencija           Abaranas              5.00                5.04
Prudencija           Carkauskas            5.20                5.48
Prudencija           Zabaliuna             7.60                7.36
Prudencija           Fabricijus            6.40                6.36
Prudencija           Zabaliuna             6.60                6.80
Prudencija           Fabricijus            6.60                6.12
Prudencija           Ferdinandas           5.00                5.08
Prudencija           Ochmanas              6.20                6.32
Prudencija           Ceberekas             6.20                6.12
Prudencija           Ezynas                5.60                5.48
Prudencija           Farsavicius           8.00                7.96
Prudencija           Jablanskas            5.80                5.72
Prudencija           Ceberekas             5.40                5.32
Prudencija           Ochmanas              8.00                7.92
Prudencija           Carkus                6.20                5.96
Prudencija           Carkus                8.00                8.20
Prudencija           Carkus                5.40                5.00
Prudencija           Carkus                5.60                5.72
Prudencija           Jablanskas            6.40                6.08
Prudencija           Auditera              6.40                5.76
Prudencija           Ezynas                6.00                6.52
Prudencija           Ecka                  6.60                7.12
Prudencija           Ceberekas             8.60                8.48
Prudencija           Fenclavas             5.80                6.28
Prudencija           Fenclavas             7.40                7.24
Prudencija           Ochmanas              5.60                5.48
Prudencija           Carkus                7.80                7.68
Prudencija           Fenclavas             5.20                5.08
Prudencija           Jablanskas            8.20                8.28
Prudencija           Donelaitis            6.00                5.72
Prudencija           Ezynas                7.20                7.20
Prudencija           Fenclavas             6.00                6.20
Prudencija           Ochmanas              7.60                7.68
Prudencija           Farsavicius           5.40                5.28
Prudencija           Ezynas                7.00                6.88
Prudencija           Abaranas              8.00                8.00
Prudencija           Carkauskas            6.60                6.20
Prudencija           Ecka                  5.00                5.32
Prudencija           Ezynas                5.60                5.76
Prudencija           Ecka                  6.80                6.32
Prudencija           Ezynas                6.60                6.56
Prudencija           Fabricijus            6.60                6.92
Prudencija           Auditera              7.80                7.16
Prudencija           Fenclavas             8.40                7.88
Prudencija           Donelaitis            8.60                8.60
Prudencija           Fenclavas             5.40                5.00
Prudencija           Carkauskas            7.20                6.96
Prudencija           Fabricijus            6.20                6.48
Prudencija           Jablanskas            6.80                7.24
Prudencija           Fenclavas             5.40                5.56
Prudencija           Carkus                7.80                7.64
Prudencija           Jablanskas            5.20                5.68
Prudencija           Fabricijus            6.20                6.08
Prudencija           Jablanskas            7.60                7.48
Prudencija           Carkauskas            6.60                6.88
Prudencija           Ceberekas             8.40                8.16
Prudencija           Fenclavas             6.60                6.64
Prudencija           Zabaliuna             5.80                6.16
Prudencija           Zabaliuna             7.80                7.76
Prudencija           Fabricijus            7.60                7.64
Prudencija           Farsavicius           6.20                5.64
Prudencija           Jablanskas            6.00                6.44
Prudencija           Carkauskas            5.20                5.48
Prudencija           Ezynas                8.60                8.60
Prudencija           Ferdinandas           6.20                6.08
Prudencija           Abaranas              5.80                5.80
Prudencija           Ecka                  5.60                5.80
Prudencija           Ferdinandas           4.20                5.28
Prudencija           Ochmanas              9.00                8.40
Prudencija           Jablanskas            6.60                6.36
Prudencija           Carkauskas            5.00                5.40
Prudencija           Jablanskas            5.80                5.76
Prudencija           Abaranas              8.20                8.24
Prudencija           Ecka                  7.80                7.60
Prudencija           Ecka                  6.80                7.04
Prudencija           Donelaitis            5.00                5.20
Prudencija           Ferdinandas           6.20                6.40
Prudencija           Jablanskas            8.20                8.04
Prudencija           Fabricijus            6.80                7.24
Prudencija           Ezynas                5.40                5.48
Prudencija           Carkus                5.20                5.12
Prudencija           Ochmanas              6.00                6.16
Prudencija           Ceberekas             6.60                6.84
Prudencija           Carkus                5.40                5.28
Prudencija           Carkauskas            7.20                7.64
Prudencija           Ochmanas              8.80                8.56
Prudencija           Farsavicius           7.40                6.92
Prudencija           Donelaitis            7.00                7.20
Prudencija           Ferdinandas           6.00                6.16
Prudencija           Auditera              8.00                7.76
Prudencija           Ceberekas             7.40                7.60
Prudencija           Ezynas                5.00                5.44
Prudencija           Ecka                  6.20                6.20
Prudencija           Fabricijus            6.40                6.44
Prudencija           Auditera              7.40                7.32
Prudencija           Ecka                  6.60                6.68
Prudencija           Jablanskas            7.20                7.48
Prudencija           Carkus                8.80                8.24
Prudencija           Abaranas              4.80                5.16
Prudencija           Donelaitis            8.20                7.92
Prudencija           Ferdinandas           8.00                7.92
Prudencija           Ceberekas             8.00                7.72
Prudencija           Fabricijus            6.20                6.00
Prudencija           Fenclavas             7.60                7.72
Prudencija           Jablanskas            4.80                5.16
Prudencija           Abaranas              5.80                5.96
Prudencija           Donelaitis            5.80                6.32
Prudencija           Ezynas                5.00                5.00
Prudencija           Ezynas                7.00                7.08
Prudencija           Ezynas                9.00                8.40
Prudencija           Ochmanas              7.00                7.28
Prudencija           Jablanskas            7.80                7.44
Prudencija           Donelaitis            7.40                7.48
Prudencija           Auditera              4.80                5.08
Prudencija           Fabricijus            5.40                5.48
Prudencija           Abaranas              8.00                7.72
Prudencija           Fenclavas             7.80                8.04
Prudencija           Zabaliuna             6.40                6.84
Prudencija           Carkus                7.40                7.28
Prudencija           Zabaliuna             6.80                6.20
Prudencija           Auditera              5.40                5.16
Prudencija           Abaranas              7.40                7.24
Prudencija           Carkus                6.80                6.96
Prudencija           Abaranas              7.40                7.32
Prudencija           Zabaliuna             5.80                5.64
Prudencija           Fabricijus            6.20                6.16
Prudencija           Ceberekas             7.60                7.68
Prudencija           Carkauskas            8.20                8.08
Prudencija           Farsavicius           7.80                7.52
Prudencija           Ezynas                5.60                5.36
Prudencija           Abaranas              8.00                8.16
Prudencija           Fenclavas             6.60                6.40
Prudencija           Ferdinandas           6.00                6.32
Prudencija           Fenclavas             5.60                5.00
Prudencija           Ochmanas              5.20                5.28
Prudencija           Ochmanas              6.80                6.56
Prudencija           Ezynas                7.60                7.24
Prudencija           Ochmanas              5.60                5.56
Prudencija           Abaranas              5.60                5.36
Prudencija           Ochmanas              7.80                7.76
Prudencija           Ochmanas              5.20                5.04
Prudencija           Donelaitis            6.80                6.96
Prudencija           Carkauskas            6.20                6.44
Prudencija           Fenclavas             5.00                5.04
Prudencija           Ferdinandas           7.60                7.52
Prudencija           Carkus                5.40                5.68
Prudencija           Farsavicius           7.20                7.72
Prudencija           Auditera              5.20                5.76
Prudencija           Jablanskas            6.00                6.40
Prudencija           Ferdinandas           7.60                7.28
Prudencija           Zabaliuna             6.60                6.72
Prudencija           Ferdinandas           5.60                5.60
Prudencija           Jablanskas            7.80                7.72
Prudencija           Ezynas                5.80                6.12
Prudencija           Zabaliuna             8.40                8.00
Prudencija           Ochmanas              8.00                7.80
Prudencija           Ecka                  5.00                5.20
Prudencija           Ezynas                5.80                5.76
Prudencija           Zabaliuna             6.20                6.52
Prudencija           Ferdinandas           5.80                5.88
Prudencija           Fenclavas             7.40                7.20
Prudencija           Ezynas                6.20                6.32
Prudencija           Abaranas              5.20                5.44
Prudencija           Zabaliuna             6.00                5.76
Prudencija           Carkus                6.00                6.36
Prudencija           Jablanskas            7.80                7.44
Prudencija           Ferdinandas           8.40                8.08
Prudencija           Donelaitis            7.40                7.00
Prudencija           Ceberekas             8.00                7.48
Prudencija           Carkus                5.00                5.24
Prudencija           Jablanskas            4.80                5.36
Prudencija           Ferdinandas           5.60                5.72
Prudencija           Jablanskas            6.80                7.08
Prudencija           Fenclavas             5.80                6.12
Prudencija           Fenclavas             5.60                5.64
Prudencija           Fenclavas             5.60                5.44
Prudencija           Fabricijus            7.80                7.52
Prudencija           Ezynas                7.80                7.68
Prudencija           Ferdinandas           5.80                5.84
Prudencija           Fabricijus            6.80                6.80
Prudencija           Carkus                6.60                6.64
Prudencija           Carkus                6.40                6.72
Prudencija           Ferdinandas           9.80                9.00
Prudencija           Donelaitis            7.60                7.04
Prudencija           Ferdinandas           7.80                7.88
Prudencija           Jablanskas            6.00                5.60
Prudencija           Fabricijus            6.00                6.60
Prudencija           Ezynas                6.20                6.08
Prudencija           Ecka                  7.40                6.92
Prudencija           Abaranas              6.80                6.28
Prudencija           Abaranas              6.20                6.08
Prudencija           Fabricijus            7.80                7.52
Prudencija           Ezynas                7.20                6.88
Prudencija           Jablanskas            5.80                6.32
Prudencija           Auditera              8.00                7.88
Prudencija           Ochmanas              5.20                5.16
Prudencija           Ochmanas              7.20                7.08
Prudencija           Ochmanas              8.20                7.72
Prudencija           Ochmanas              6.00                6.16
Prudencija           Fabricijus            7.40                7.52
Prudencija           Carkus                7.40                7.44
Prudencija           Abaranas              7.40                7.88
Prudencija           Ferdinandas           7.20                7.04
Prudencija           Ochmanas              8.00                7.44
Prudencija           Ceberekas             8.40                8.24
Prudencija           Carkus                7.40                7.48
Prudencija           Carkus                6.00                5.60
Prudencija           Fabricijus            6.00                5.80
Prudencija           Farsavicius           6.20                6.40
Prudencija           Ceberekas             6.20                5.64
